Name,ChEMBL_ID,SMILES
RIMONABANT,CHEMBL111,Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Cl)cc3)C(=O)NN4CCCCC4
NOMIFENSINE,CHEMBL273575,CN1CC(c2ccccc2)c3cccc(N)c3C1
LOMEFLOXACIN,CHEMBL561,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12
GRISEOFULVIN,CHEMBL562,COC1=CC(=O)C[C@@H](C)[C@]12Oc3c(Cl)c(OC)cc(OC)c3C2=O
FLURBIPROFEN,CHEMBL563,CC(C(=O)O)c1ccc(c(F)c1)c2ccccc2
PROMAZINE,CHEMBL564,CN(C)CCCN1c2ccccc2Sc3ccccc13
CLOFIBRATE,CHEMBL565,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
ACETAMINOPHEN,CHEMBL112,CC(=O)Nc1ccc(O)cc1
FENBUFEN,CHEMBL277522,OC(=O)CCC(=O)c1ccc(cc1)c2ccccc2
CAFFEINE,CHEMBL113,CN1C(=O)N(C)c2ncn(C)c2C1=O
PHENACETIN,CHEMBL16073,CCOc1ccc(NC(=O)C)cc1
PERPHENAZINE,CHEMBL567,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1
OXAZEPAM,CHEMBL568,OC1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O
SULINDAC,CHEMBL15770,C[S+]([O-])c1ccc(\C=C/2\C(=C(CC(=O)O)c3cc(F)ccc23)C)cc1
FENCLOFENAC,CHEMBL15677,OC(=O)Cc1ccccc1Oc2ccc(Cl)cc2Cl
CHLOROPHENOTHANE,CHEMBL416898,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl
INDALPINE,CHEMBL276520,C(Cc1c[nH]c2ccccc12)C3CCNCC3
PROCAINE,CHEMBL569,CCN(CC)CCOC(=O)c1ccc(N)cc1
TRIFLUPROMAZINE,CHEMBL570,CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F
KETOPROFEN,CHEMBL571,CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2
NITROFURANTOIN,CHEMBL572,[O-][N+](=O)c1oc(\C=N\N2CC(=O)NC2=O)cc1
INDOPROFEN,CHEMBL15870,CC(C(=O)O)c1ccc(cc1)N2Cc3ccccc3C2=O
LINDANE,CHEMBL15891,Cl[C@@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@H]1Cl
NIACIN,CHEMBL573,OC(=O)c1cccnc1
METHICILLIN,CHEMBL575,COc1cccc(OC)c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O
TRICHLOROETHANE,CHEMBL16080,CC(Cl)(Cl)Cl
BENZOCAINE,CHEMBL278172,CCOC(=O)c1ccc(N)cc1
ENALAPRILAT,CHEMBL577,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N2CCC[C@H]2C(=O)O
ENALAPRIL,CHEMBL578,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O
LORAZEPAM,CHEMBL580,OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O
BROMAZEPAM,CHEMBL277062,Brc1ccc2NC(=O)CN=C(c3ccccn3)c2c1
TRICHLOROETHYLENE,CHEMBL279816,ClC=C(Cl)Cl
BIFONAZOLE,CHEMBL277535,c1ccc(cc1)C(c2ccc(cc2)c3ccccc3)n4ccnc4
ISOPROPYL ALCOHOL,CHEMBL582,CC(C)O
GREPAFLOXACIN,CHEMBL583,CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3c(C)c2F)C4CC4
SAQUINAVIR,CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(=O)N)NC(=O)c4ccc5ccccc5n4
INDINAVIR,CHEMBL115,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@@H]4[C@H](O)Cc5ccccc45
NELFINAVIR,CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C
AMPRENAVIR,CHEMBL116,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]2CCOC2)S(=O)(=O)c3ccc(N)cc3
TRIAMTERENE,CHEMBL585,Nc1nc(N)c2nc(c(N)nc2n1)c3ccccc3
PRONETALOL,CHEMBL16476,CC(C)NCC(O)c1ccc2ccccc2c1
CELECOXIB,CHEMBL118,Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F
TRIMETREXATE,CHEMBL119,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC
FENOLDOPAM,CHEMBL588,Oc1ccc(cc1)C2CNCCc3c(Cl)c(O)c(O)cc23
ROPINIROLE,CHEMBL589,CCCN(CCC)CCc1cccc2NC(=O)Cc12
MENADIONE,CHEMBL590,CC1=CC(=O)c2ccccc2C1=O
ETHCHLORVYNOL,CHEMBL591,CCC(O)(\C=C\Cl)C#C
TERFENADINE,CHEMBL17157,CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4
LEVORPHANOL,CHEMBL592,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc4ccc(O)cc34
DELAVIRDINE,CHEMBL593,CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c3cc4cc(NS(=O)(=O)C)ccc4[nH]3
EMEDASTINE,CHEMBL594,CCOCCn1c(nc2ccccc12)N3CCCN(C)CC3
PIOGLITAZONE,CHEMBL595,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
FENTANYL,CHEMBL596,CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3
ROSIGLITAZONE,CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3
LOFEXIDINE,CHEMBL17860,CC(Oc1c(Cl)cccc1Cl)C2=NCCN2
PHENTOLAMINE,CHEMBL597,Cc1ccc(cc1)N(CC2=NCCN2)c3cccc(O)c3
PLERIXAFOR,CHEMBL18442,C(N1CCCNCCNCCCNCC1)c2ccc(CN3CCCNCCNCCCNCC3)cc2
MELOXICAM,CHEMBL599,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc3ncc(C)s3
ACETYLCYSTEINE,CHEMBL600,CC(=O)N[C@@H](CS)C(=O)O
AMINOLEVULINIC ACID,CHEMBL601,NCC(=O)CCC(=O)O
CYSTEAMINE,CHEMBL602,NCCS
NALTREXONE,CHEMBL19019,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36O
ZAFIRLUKAST,CHEMBL603,COc1cc(ccc1Cc2cn(C)c3ccc(NC(=O)OC4CCCC4)cc23)C(=O)NS(=O)(=O)c5ccccc5C
ROFECOXIB,CHEMBL122,CS(=O)(=O)c1ccc(cc1)C2=C(C(=O)OC2)c3ccccc3
MOXONIDINE,CHEMBL19236,COc1nc(C)nc(Cl)c1NC2=NCCN2
PAPAVERINE,CHEMBL19224,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
CUPRIC SULFATE,CHEMBL604,[Cu+2].[O-]S(=O)(=O)[O-]
PROCAINAMIDE HYDROCHLORIDE,CHEMBL605,Cl.CCN(CC)CCNC(=O)c1ccc(N)cc1
METERGOLINE,CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]3[C@H]1Cc4cn(C)c5cccc3c45
MISOPROSTOL,CHEMBL606,CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
MACIMORELIN,CHEMBL278623,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc3c[nH]c4ccccc34)NC=O
MEPERIDINE,CHEMBL607,CCOC(=O)C1(CCN(C)CC1)c2ccccc2
METHAQUALONE,CHEMBL282052,CC1=Nc2ccccc2C(=O)N1c3ccccc3C
PROBUCOL,CHEMBL608,CC(C)(C)c1cc(SC(C)(C)Sc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C
TRIENTINE,CHEMBL609,NCCNCCNCCN
ZOMEPIRAC,CHEMBL19490,Cc1cc(CC(=O)O)n(C)c1C(=O)c2ccc(Cl)cc2
TERAZOSIN,CHEMBL611,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4CCCO4
DEXTROAMPHETAMINE,CHEMBL612,C[C@H](N)Cc1ccccc1
SITAXENTAN,CHEMBL282724,Cc1cc2OCOc2cc1CC(=O)c3sccc3S(=O)(=O)Nc4onc(C)c4Cl
PYRAZINAMIDE,CHEMBL614,NC(=O)c1cnccn1
SAQUINAVIR MESYLATE,CHEMBL282042,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(=O)N)NC(=O)c4ccc5ccccc5n4.CS(=O)(=O)O
TEGAFUR,CHEMBL20883,FC1=CN(C2CCCO2)C(=O)NC1=O
PENICILLIN V,CHEMBL615,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
CEPHALOTHIN,CHEMBL617,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3cccs3)C2=O)C(=O)O
MILTEFOSINE,CHEMBL125,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
LINEZOLID,CHEMBL126,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3CCOCC3)c(F)c2
CLIDINIUM,CHEMBL620,C[N+]12CCC(CC1)C(C2)OC(=O)C(O)(c3ccccc3)c4ccccc4
MEROPENEM,CHEMBL127,C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@@H](C3)C(=O)N(C)C
TRAZODONE,CHEMBL621,Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2
ETODOLAC,CHEMBL622,CCc1cccc2c3CCOC(CC)(CC(=O)O)c3[nH]c12
DIMETHINDENE,CHEMBL22108,CC(C1=C(CCN(C)C)Cc2ccccc12)c3ccccn3
NEFAZODONE,CHEMBL623,CCC1=NN(CCCN2CCN(CC2)c3cccc(Cl)c3)C(=O)N1CCOc4ccccc4
THIABENDAZOLE,CHEMBL625,c1ccc2[nH]c(nc2c1)c3cscn3
NAFTIFINE,CHEMBL626,CN(C\C=C\c1ccccc1)Cc2cccc3ccccc23
ANTIPYRINE,CHEMBL277474,CN1N(C(=O)C=C1C)c2ccccc2
LORMETAZEPAM,CHEMBL22097,CN1C(=O)C(O)N=C(c2ccccc2Cl)c3cc(Cl)ccc13
PENTOXIFYLLINE,CHEMBL628,CN1C(=O)N(CCCCC(=O)C)C(=O)c2c1ncn2C
AMITRIPTYLINE,CHEMBL629,CN(C)CCC=C1c2ccccc2CCc3ccccc13
DIBROMSALAN,CHEMBL21869,Oc1ccc(Br)cc1C(=O)Nc2ccc(Br)cc2
TRIBROMSALAN,CHEMBL24944,Oc1c(Br)cc(Br)cc1C(=O)Nc2ccc(Br)cc2
SUMATRIPTAN,CHEMBL128,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
PROPAFENONE,CHEMBL631,CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2
BETAMETHASONE,CHEMBL632,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
AMIODARONE,CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3
ALFENTANIL,CHEMBL634,CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)c3ccccc3)C1=O
PREDNISONE,CHEMBL635,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
RIVASTIGMINE,CHEMBL636,CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C
VENLAFAXINE,CHEMBL637,COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2
ZIDOVUDINE,CHEMBL129,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O
VORICONAZOLE,CHEMBL638,C[C@@H](c1ncncc1F)[C@](O)(Cn2cncn2)c3ccc(F)cc3F
AZELASTINE,CHEMBL639,CN1CCCC(CC1)N2N=C(Cc3ccc(Cl)cc3)c4ccccc4C2=O
CHLORAMPHENICOL,CHEMBL130,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]
PROCAINAMIDE,CHEMBL640,CCN(CC)CCNC(=O)c1ccc(N)cc1
ATOMOXETINE,CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c2ccccc2
ACEBUTOLOL,CHEMBL642,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(=O)C
PROMETHAZINE,CHEMBL643,CC(CN1c2ccccc2Sc3ccccc13)N(C)C
PREDNISOLONE,CHEMBL131,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
TRIMIPRAMINE,CHEMBL644,CC(CN(C)C)CN1c2ccccc2CCc3ccccc13
BISOPROLOL,CHEMBL645,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1
TRIAZOLAM,CHEMBL646,Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12
APRACLONIDINE,CHEMBL647,Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1
CYCLIZINE,CHEMBL648,CN1CCN(CC1)C(c2ccccc2)c3ccccc3
NEBIVOLOL,CHEMBL434394,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C3CCc4cc(F)ccc4O3
NADOLOL,CHEMBL649,CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12
METHYLPREDNISOLONE,CHEMBL650,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14
METHADONE,CHEMBL651,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2
FLECAINIDE,CHEMBL652,FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC2CCCCN2
CLONIDINE,CHEMBL134,Clc1cccc(Cl)c1NC2=NCCN2
MIRTAZAPINE,CHEMBL654,CN1CCN2C(C1)c3ccccc3Cc4cccnc24
MIDAZOLAM,CHEMBL655,Cc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12
REMOXIPRIDE,CHEMBL22242,CCN1CCC[C@H]1CNC(=O)c2c(OC)ccc(Br)c2OC
OXYCODONE,CHEMBL656,COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O
ESTRADIOL,CHEMBL135,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O
DIPHENHYDRAMINE,CHEMBL657,CN(C)CCOC(c1ccccc1)c2ccccc2
SUFENTANIL,CHEMBL658,CCC(=O)N(c1ccccc1)C2(COC)CCN(CCc3cccs3)CC2
GALANTAMINE,CHEMBL659,COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24
AMANTADINE,CHEMBL660,NC12CC3CC(CC(C3)C1)C2
ALPRAZOLAM,CHEMBL661,Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12
MAPROTILINE,CHEMBL21731,CNCCCC12CCC(c3ccccc13)c4ccccc24
FOSCARNET,CHEMBL666,OC(=O)P(=O)(O)O
ACETYLCHOLINE,CHEMBL667,CC(=O)OCC[N+](C)(C)C
METRONIDAZOLE,CHEMBL137,Cc1ncc([N+](=O)[O-])n1CCO
PROTRIPTYLINE,CHEMBL668,CNCCCC1c2ccccc2C=Cc3ccccc13
CYCLOBENZAPRINE,CHEMBL669,CN(C)CCC=C1c2ccccc2C=Cc3ccccc13
THIOTEPA,CHEMBL671,S=P(N1CC1)(N2CC2)N3CC3
FENOFIBRATE,CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(Cl)cc2
PARGYLINE,CHEMBL673,CN(CC#C)Cc1ccccc1
HEXAMIDINE,CHEMBL25105,NC(=N)c1ccc(OCCCCCCOc2ccc(cc2)C(=N)N)cc1
ALENDRONATE SODIUM,CHEMBL675,[Na+].NCCCC(O)(P(=O)(O)O)P(=O)(O)[O-]
LEVONORDEFRIN,CHEMBL677,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1
EPINEPHRINE,CHEMBL679,CNC[C@H](O)c1ccc(O)c(O)c1
CEFACLOR,CHEMBL680,N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)Cl)c3ccccc3
ETOMIDATE,CHEMBL681,CCOC(=O)c1cncn1[C@H](C)c2ccccc2
AMODIAQUINE,CHEMBL682,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
DIETHYLCARBAMAZINE,CHEMBL684,CCN(CC)C(=O)N1CCN(C)CC1
MEBENDAZOLE,CHEMBL685,COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3
FLUFENAMIC ACID,CHEMBL23588,OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F
DICLOFENAC,CHEMBL139,OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl
MEFENAMIC ACID,CHEMBL686,Cc1cccc(Nc2ccccc2C(=O)O)c1C
FENTANYL CITRATE,CHEMBL688,CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3.OC(=O)CC(O)(CC(=O)O)C(=O)O
PHENINDAMINE,CHEMBL278398,CN1CCC2=C(C1)C(c3ccccc3)c4ccccc24
MANNITOL,CHEMBL689,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
PRAVASTATIN SODIUM,CHEMBL690,[Na+].CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@@H]12
PRENYLAMINE,CHEMBL24072,CC(Cc1ccccc1)NCCC(c2ccccc2)c3ccccc3
ETHINYL ESTRADIOL,CHEMBL691,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C
DALFAMPRIDINE,CHEMBL284348,Nc1ccncc1
GLYCERIN,CHEMBL692,OCC(O)CO
TRIMETHADIONE,CHEMBL695,CN1C(=O)OC(C)(C)C1=O
ETHOSUXIMIDE,CHEMBL696,CCC1(C)CC(=O)NC1=O
METHSUXIMIDE,CHEMBL697,CN1C(=O)CC(C)(C1=O)c2ccccc2
TETRACAINE,CHEMBL698,CCCCNc1ccc(cc1)C(=O)OCCN(C)C
BETAHISTINE,CHEMBL24441,CNCCc1ccccn1
SULFAPYRIDINE,CHEMBL700,Nc1ccc(cc1)S(=O)(=O)Nc2ccccn2
BACLOFEN,CHEMBL701,NCC(CC(=O)O)c1ccc(Cl)cc1
RESORCINOL,CHEMBL24147,Oc1cccc(O)c1
PIPERACILLIN,CHEMBL702,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O)c4ccccc4)C(=O)C1=O
SUXAMETHONIUM,CHEMBL703,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
MESALAMINE,CHEMBL704,Nc1ccc(O)c(c1)C(=O)O
ALITRETINOIN,CHEMBL705,C\C(=C\C=C\C(=C\C(=O)O)\C)\C=C\C1=C(C)CCCC1(C)C
CETYL ALCOHOL,CHEMBL706,CCCCCCCCCCCCCCCCO
SILODOSIN,CHEMBL24778,C[C@H](Cc1cc2CCN(CCCO)c2c(c1)C(=O)N)NCCOc3ccccc3OCC(F)(F)F
CHOLINE CHLORIDE,CHEMBL282468,[Cl-].C[N+](C)(C)CCO
DOXAZOSIN,CHEMBL707,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4COc5ccccc5O4
INDORAMIN,CHEMBL279516,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c4ccccc4
VANDETANIB,CHEMBL24828,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4
MINAPRINE,CHEMBL278819,Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3
ZIPRASIDONE,CHEMBL708,Clc1cc2NC(=O)Cc2cc1CCN3CCN(CC3)c4nsc5ccccc45
ALFUZOSIN,CHEMBL709,COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(=O)C3CCCO3
FINASTERIDE,CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
PHENINDIONE,CHEMBL711,O=C1C(C(=O)c2ccccc12)c3ccccc3
ANISINDIONE,CHEMBL712,COc1ccc(cc1)C2C(=O)c3ccccc3C2=O
FLUINDIONE,CHEMBL24924,Fc1ccc(cc1)C2C(=O)c3ccccc3C2=O
ENTECAVIR,CHEMBL713,NC1=Nc2c(ncn2[C@H]3C[C@H](O)[C@@H](CO)C3=C)C(=O)N1
LAMIVUDINE,CHEMBL141,NC1=NC(=O)N(C=C1)[C@@H]2CS[C@H](CO)O2
ALBUTEROL,CHEMBL714,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
OLANZAPINE,CHEMBL715,CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24
QUETIAPINE,CHEMBL716,OCCOCCN1CCN(CC1)C2=Nc3ccccc3Sc4ccccc24
ZOTEPINE,CHEMBL285802,CN(C)CCOC1=Cc2ccccc2Sc3ccc(Cl)cc13
MEDAZEPAM,CHEMBL28333,CN1CCN=C(c2ccccc2)c3cc(Cl)ccc13
MEDROXYPROGESTERONE ACETATE,CHEMBL717,C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@]3(OC(=O)C)C(=O)C)[C@@]4(C)CCC(=O)C=C14
BROMPERIDOL,CHEMBL28218,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Br)cc3
MUPIROCIN,CHEMBL719,C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]2CO[C@@H](C\C(=C\C(=O)OCCCCCCCCC(=O)O)\C)[C@H](O)[C@@H]2O
BENZYL ALCOHOL,CHEMBL720,OCc1ccccc1
CELIPROLOL,CHEMBL27810,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(=O)C
TERTATOLOL,CHEMBL434200,CC(C)(C)NCC(O)COc1cccc2CCCSc12
CARVEDILOL,CHEMBL723,COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23
FLUPHENAZINE,CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1
THIOGUANINE,CHEMBL727,NC1=Nc2[nH]cnc2C(=S)N1
DILEVALOL,CHEMBL27193,C[C@H](CCc1ccccc1)NC[C@H](O)c2ccc(O)c(c2)C(=O)N
PROCHLORPERAZINE,CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1
CODEINE SULFATE,CHEMBL284671,COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C.OS(=O)(=O)O
LOPINAVIR,CHEMBL729,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)COc3c(C)cccc3C)Cc4ccccc4
NITROGLYCERIN,CHEMBL730,[O-][N+](=O)OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
PIPEMIDIC ACID,CHEMBL30116,CCN1C=C(C(=O)O)C(=O)c2cnc(nc12)N3CCNCC3
ACETOHYDROXAMIC ACID,CHEMBL734,CC(=O)NO
NICORANDIL,CHEMBL284906,[O-][N+](=O)OCCNC(=O)c1cccnc1
MEBEVERINE,CHEMBL282121,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc2ccc(OC)cc2
THIOPENTAL SODIUM,CHEMBL738,[Na+].CCCC(C)C1(CC)C(=O)NC(=NC1=O)[S-]
THYMOL,CHEMBL29411,CC(C)c1ccc(C)cc1O
METHOHEXITAL SODIUM,CHEMBL30219,[Na+].CCC#CC(C)C1(CC=C)C(=O)[N-]C(=O)N(C)C1=O
LAMOTRIGINE,CHEMBL741,Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl
FLUNARIZINE,CHEMBL30008,Fc1ccc(cc1)C(N2CCN(C\C=C\c3ccccc3)CC2)c4ccc(F)cc4
KETAMINE,CHEMBL742,CNC1(CCCCC1=O)c2ccccc2Cl
RILUZOLE,CHEMBL744,Nc1nc2ccc(OC(F)(F)F)cc2s1
NEDOCROMIL,CHEMBL746,CCCc1c2OC(=CC(=O)c2cc3C(=O)C=C(N(CC)c13)C(=O)O)C(=O)O
CYCLOGUANIL,CHEMBL747,CC1(C)N=C(N)N=C(N)N1c2ccc(Cl)cc2
PRALIDOXIME CHLORIDE,CHEMBL748,[Cl-].C[n+]1ccccc1\C=N\O
ESTRADIOL BENZOATE,CHEMBL282575,C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)c5ccccc5)ccc34)[C@@H]1CC[C@@H]2O
ZONISAMIDE,CHEMBL750,OS(=N)(=O)Cc1noc2ccccc12
BROMFENAC SODIUM,CHEMBL751,[Na+].Nc1c(CC(=O)[O-])cccc1C(=O)c2ccc(Br)cc2
ADENOSINE PHOSPHATE,CHEMBL752,Nc1ncnc2c1ncn2[C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O
PHENOXYBENZAMINE,CHEMBL753,CC(COc1ccccc1)N(CCCl)Cc2ccccc2
FOSCARNET SODIUM,CHEMBL754,[Na+].[Na+].[Na+].[O-]C(=O)P(=O)([O-])[O-]
ANAGRELIDE,CHEMBL760,Clc1ccc2N=C3NC(=O)CN3Cc2c1Cl
NAPHAZOLINE,CHEMBL761,C(C1=NCCN1)c2cccc3ccccc23
OXYMETAZOLINE,CHEMBL762,Cc1cc(c(O)c(C)c1CC2=NCCN2)C(C)(C)C
GUANETHIDINE,CHEMBL765,NC(=N)NCCN1CCCCCCC1
CILASTATIN,CHEMBL766,CC1(C)C[C@@H]1C(=O)N\C(=C/CCCCSC[C@H](N)C(=O)O)\C(=O)O
ESMOLOL,CHEMBL768,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
TOLAZOLINE,CHEMBL770,C(C1=NCCN1)c2ccccc2
CYCLOSERINE,CHEMBL771,N[C@@H]1CONC1=O
IMIPENEM,CHEMBL148,C[C@@H](O)[C@@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)SCCNC=N
